iteration,epoch,phase,loss,record_id
243,0,train,0.18441615998744965,pdb_00007vuy_S1_S2
244,0,train,1.8017449378967285,pdb_00008gv6_I_J
245,0,train,2.0916314125061035,pdb_00001ors_B_A
246,0,train,0.13911788165569305,pdb_00009ydv_E1_E2
247,0,train,0.1349731683731079,pdb_00007euo_S1_S2
248,0,train,2.0095112323760986,pdb_00006n5e_H_I
249,0,train,2.087113618850708,pdb_00007u9e_B1_B2
250,0,train,2.0166854858398438,pdb_00009lf8_H_L
251,0,train,1.8034037351608276,pdb_00003fb7_A_B
252,0,train,0.38487735390663147,pdb_00008xjo_E1_E2
253,0,train,1.8570380210876465,pdb_00008w84_A_B
254,0,train,2.155707597732544,pdb_00005kov_I1_I2
255,0,train,2.0575220584869385,pdb_00004hg4_J_K
256,0,train,2.5042502880096436,pdb_00008go8_H_L
257,0,train,0.15880350768566132,pdb_00009iv1_S1_S2
258,0,train,0.13936640322208405,pdb_00007ydj_E1_E2
259,0,train,0.11913058906793594,pdb_00008zbi_F1_F2
260,0,train,0.09830542653799057,pdb_00007v68_S1_S2
261,0,train,1.7349828481674194,pdb_00006kyz_B_C
262,0,train,1.7246884107589722,pdb_00007x66_H_L
263,0,train,2.03912615776062,pdb_00005wko_C_D
264,0,train,2.503159284591675,pdb_00009ov4_J_K
265,0,train,1.2536205053329468,pdb_00008i9l_H1_H2
266,0,train,2.2711241245269775,pdb_00009mif_H_L
267,0,train,2.370133876800537,pdb_00009ctu_F_E
268,0,train,2.069622278213501,pdb_00009n8j_B_C
269,0,train,2.0158956050872803,pdb_00009c6y_C_D
270,0,train,2.57373046875,pdb_00009b2m_E_F
271,0,train,1.673831582069397,pdb_00006pi7_F_E
272,0,train,0.2757481634616852,pdb_00009lre_E1_E2
273,0,train,2.156245470046997,pdb_00007uzc_E_F
274,0,train,2.0695719718933105,pdb_00005w08_Q_R
275,0,train,2.313290596008301,pdb_00009mla_H_K
276,0,train,0.22216244041919708,pdb_00009ppy_E1_E2
277,0,train,2.0134432315826416,pdb_00009n5z_A_B
278,0,train,1.8275694847106934,pdb_00002fee_I_L
279,0,train,1.324086308479309,pdb_00002wuc_H_L
280,0,train,2.5694832801818848,pdb_00008zd6_K_L
281,0,train,1.7451218366622925,pdb_00007uvq_D_E
282,0,train,2.140091896057129,pdb_00007ycn_E_F
283,0,train,2.0980193614959717,pdb_00005aaw_B1_B2
284,0,train,1.6729809045791626,pdb_00002ybr_D_E
285,0,train,2.1400914192199707,pdb_00007rk2_D1_D2
286,0,train,0.15711049735546112,pdb_00007vug_S1_S2
287,0,train,2.163337230682373,pdb_00009dn2_J_N
288,0,train,2.168488025665283,pdb_00009zqa_I2_I1
289,0,train,2.059082508087158,pdb_00008u44_U_W
290,0,train,2.0129165649414062,pdb_00008u4s_F_E
291,0,train,2.2135438919067383,pdb_00009oao_H_L
292,0,train,1.7632794380187988,pdb_00006plk_H_L
293,0,train,1.6035053730010986,pdb_00008dn6_E_F
294,0,train,0.6021626591682434,pdb_00007ejx_S1_S2
295,0,train,0.21769165992736816,pdb_00007ezm_H1_H2
296,0,train,2.326101064682007,pdb_00007lg6_K_N
297,0,train,1.5109682083129883,pdb_00004ioi_B_A
298,0,train,2.205221652984619,pdb_00008sdh_C_D
299,0,train,1.3816454410552979,pdb_00007kfx_H_L
300,0,train,1.7703238725662231,pdb_00004hg4_X_Y
301,0,train,1.8436473608016968,pdb_00009og2_B_C
302,0,train,2.0402891635894775,pdb_00007x3c_F_E
303,0,train,2.10201358795166,pdb_00009exa_D_C
304,0,train,1.7393975257873535,pdb_00002h2p_C_D
305,0,train,3.0518798828125,pdb_00006vlw_H_L
306,0,train,0.46945610642433167,pdb_00008x17_H1_H2
307,0,train,0.16834814846515656,pdb_00008uuj_D1_D2
308,0,train,1.8497296571731567,pdb_00009js7_I_L
309,0,train,1.865113377571106,pdb_00008yx9_G_I
310,0,train,1.6879664659500122,pdb_00007zlg_H_L
311,0,train,2.1074273586273193,pdb_00007c88_A_B
312,0,train,2.3472681045532227,pdb_00007ezv_H_L
313,0,train,2.281933307647705,pdb_00006k7o_H_L
314,0,train,2.188387632369995,pdb_00008jn1_H_L
315,0,train,1.9933738708496094,pdb_00002oz4_H_L
316,0,train,1.422861099243164,pdb_00007ul1_H_L
317,0,train,1.879960536956787,pdb_00007t0z_H_L
318,0,train,0.4478771984577179,pdb_00009b5y_N1_N2
319,0,train,1.1679483652114868,pdb_00008pwh_B_A
320,0,train,1.8975484371185303,pdb_00005aaw_A1_A2
321,0,train,2.569676637649536,pdb_00006p4b_B_A
322,0,train,2.2935991287231445,pdb_00007m3l_B_C
323,0,train,1.5663634538650513,pdb_00008bec_C1_C2
324,0,train,1.7137280702590942,pdb_00002dqf_B_A
325,0,train,1.8577710390090942,pdb_00008ubj_M2_M1
326,0,train,1.9238005876541138,pdb_00008u44_V_X
327,0,train,2.5814051628112793,pdb_00004ffw_D_C
328,0,train,0.3488309681415558,pdb_00007f4f_S1_S2
329,0,train,1.458927035331726,pdb_00009n4f_H_L
330,0,train,0.29350873827934265,pdb_00007f4h_S1_S2
331,0,train,2.393710136413574,pdb_00008sgo_J_I
332,0,train,1.5269054174423218,pdb_00007x6o_J_L
333,0,train,1.58346688747406,pdb_00002r9h_E_F
334,0,train,0.18014150857925415,pdb_00007y15_S1_S2
335,0,train,1.8679473400115967,pdb_00008too_B_A
336,0,train,0.6572372913360596,pdb_00008i7w_E1_E2
337,0,train,1.663274884223938,pdb_00007ua8_I1_I2
338,0,train,2.08724308013916,pdb_00006x3x_J_I
339,0,train,2.7948062419891357,pdb_00009mtm_H_L
340,0,train,1.7055689096450806,pdb_00003ri5_J_M
341,0,train,0.971488893032074,pdb_00007trk_H1_H2
342,0,train,0.14020667970180511,pdb_00007vgx_S1_S2
343,0,train,1.8155639171600342,pdb_00004h88_H_L
344,0,train,1.4129163026809692,pdb_00006gv4_H_L
345,0,train,2.173644781112671,pdb_00002zcl_H_L
346,0,train,2.121713876724243,pdb_00002i9l_B_A
347,0,train,2.702247381210327,pdb_00007jwg_A_B
348,0,train,1.520605444908142,pdb_00007wvd_G_H
349,0,train,2.1814112663269043,pdb_00007l5j_Y_X
350,0,train,2.71724534034729,pdb_00007t01_H_L
351,0,train,2.5589375495910645,pdb_00002hmi_D_C
352,0,train,1.5049664974212646,pdb_00003det_C_D
353,0,train,1.9939255714416504,pdb_00007scn_E_F
354,0,train,0.7203370332717896,pdb_00008zbe_E1_E2
355,0,train,2.157127618789673,pdb_00006ii9_H_L
356,0,train,0.24866214394569397,pdb_00009kpf_S1_S2
357,0,train,2.1199517250061035,pdb_00004xrc_B_A
358,0,train,1.7399311065673828,pdb_00007k63_M2_M1
359,0,train,2.214878559112549,pdb_00009mtf_I_J
360,0,train,2.050459623336792,pdb_00007lg6_J_M
361,0,train,1.513630986213684,pdb_00007tn0_H_G
362,0,train,1.3813718557357788,pdb_00004hjg_B_A
363,0,train,0.16750463843345642,pdb_00007w56_E1_E2
364,0,train,0.17289277911186218,pdb_00007rbt_E1_E2
365,0,train,2.1767349243164062,pdb_00008ywe_C2_C1
366,0,train,0.6694985032081604,pdb_00009p0l_F1_F2
367,0,train,2.1804990768432617,pdb_00005dhy_A_B
368,0,train,0.13446766138076782,pdb_00008hnl_S1_S2
369,0,train,1.1308388710021973,pdb_00005bo1_H_L
370,0,train,1.3774712085723877,pdb_00009og2_D_E
371,0,train,1.2904430627822876,pdb_00002ht4_C_D
372,0,train,2.444995403289795,pdb_00006ywc_A_B
373,0,train,2.488302230834961,pdb_00006hga_H_L
374,0,train,2.1463637351989746,pdb_00009mqd_J_N
375,0,train,0.14687013626098633,pdb_00009upv_S1_S2
376,0,train,1.72004234790802,pdb_00008fhy_H_L
377,0,train,1.5689446926116943,pdb_00003u30_F_E
378,0,train,0.6469456553459167,pdb_00008xqf_S1_S2
379,0,train,1.3043670654296875,pdb_00008iw9_S1_S2
380,0,train,2.3229329586029053,pdb_00009rih_H_L
381,0,train,1.9251466989517212,pdb_00002bdn_H_L
382,0,train,1.8227208852767944,pdb_00008vgj_H_G
383,0,train,1.3042622804641724,pdb_00008gcp_E1_E2
384,0,train,1.8787661790847778,pdb_00004oii_I_M
385,0,train,2.0913517475128174,pdb_00003eo1_H_G
386,0,train,0.5659865140914917,pdb_00007w7e_H1_H2
387,0,train,2.017280101776123,pdb_00006flc_H_L
388,0,train,2.189307928085327,pdb_00008e8z_H_L
389,0,train,1.8911950588226318,pdb_00005wko_G_H
390,0,train,0.4933651089668274,pdb_00008j6q_S1_S2
391,0,train,1.9000706672668457,pdb_00008a96_K_J
392,0,train,2.019036054611206,pdb_00009yyu_H_L
393,0,train,0.4011015295982361,pdb_00007t90_E1_E2
394,0,train,0.39219728112220764,pdb_00008i9s_H1_H2
395,0,train,1.3677979707717896,pdb_00007dk2_G_H
396,0,train,2.147251844406128,pdb_00009hvw_H_L
397,0,train,1.3918375968933105,pdb_00007x6o_I_K
398,0,train,0.24210505187511444,pdb_00007v69_S1_S2
399,0,train,0.35578033328056335,pdb_00008z8b_S1_S2
400,0,train,1.796839952468872,pdb_00006e0c_M1_M2
401,0,train,1.7098184823989868,pdb_00006ada_C_D
402,0,train,1.8240673542022705,pdb_00001ic4_H_L
403,0,train,1.806404948234558,pdb_00008tx3_E_J
404,0,train,1.9156728982925415,pdb_00004odx_A_L
405,0,train,1.9637926816940308,pdb_00009mkn_I_M
406,0,train,0.2493608444929123,pdb_00009kfi_S1_S2
407,0,train,0.22456414997577667,pdb_00007e9g_D1_D2
408,0,train,1.9507509469985962,pdb_00006xxv_A_B
409,0,train,1.9264473915100098,pdb_00002w9e_H_L
410,0,train,1.9585593938827515,pdb_00006dfj_H_L
411,0,train,1.5621821880340576,pdb_00007cho_H_L
412,0,train,1.4493693113327026,pdb_00006xe1_H_L
413,0,train,1.23257577419281,pdb_00007xeg_C_D
414,0,train,1.8420015573501587,pdb_00005ug0_D_C
415,0,train,1.877953290939331,pdb_00002r56_I_M
416,0,train,1.1984277963638306,pdb_00003p0y_H_L
417,0,train,2.268321990966797,pdb_00006t9e_AAA_BBB
418,0,train,1.882936954498291,pdb_00007m42_B_A
419,0,train,1.819887638092041,pdb_00007o7f_H_F
420,0,train,2.0835580825805664,pdb_00007ubs_K1_K2
421,0,train,1.9327504634857178,pdb_00009ma7_F_G
422,0,train,2.1858696937561035,pdb_00008vsj_H_L
423,0,train,1.7480281591415405,pdb_00007td8_E_F
424,0,train,2.1324501037597656,pdb_00009ma7_B_C
425,0,train,1.8107101917266846,pdb_00009ib3_H_L
426,0,train,2.498906373977661,pdb_00008tnn_J_I
427,0,train,0.7200348377227783,pdb_00009vi9_S1_S2
428,0,train,0.5032670497894287,pdb_00007x5h_E1_E2
429,0,train,1.5992540121078491,pdb_00007u0j_N1_N2
430,0,train,2.11639142036438,pdb_00006xkr_H_L
431,0,train,0.4106304943561554,pdb_00007trs_H1_H2
432,0,train,1.6338368654251099,pdb_00009jeb_A1_A2
433,0,train,1.8797768354415894,pdb_00008da1_B_A
434,0,train,2.2437033653259277,pdb_00008s72_X_Y
435,0,train,1.6046161651611328,pdb_00007u9w_H1_H2
436,0,train,1.8401668071746826,pdb_00006wds_H_L
437,0,train,1.8247042894363403,pdb_00007uzd_H_L
438,0,train,1.7547775506973267,pdb_00002eiz_B_A
439,0,train,0.29947441816329956,pdb_00008jxv_E1_E2
440,0,train,2.020202875137329,pdb_00004tnw_V_Z
441,0,train,0.2776336669921875,pdb_00009x20_E1_E2
442,0,train,1.9240351915359497,pdb_00008dd3_K_L
443,0,train,2.325812339782715,pdb_00005d1z_D_C
444,0,train,1.4363800287246704,pdb_00006vmk_P_O
445,0,train,2.066530704498291,pdb_00008eoo_H_L
446,0,train,2.3903257846832275,pdb_00005w3l_E_G
447,0,train,1.548741340637207,pdb_00007eam_C_D
448,0,train,1.9860996007919312,pdb_00009mtf_M_N
449,0,train,0.18732218444347382,pdb_00008yh2_S1_S2
450,0,train,1.6830976009368896,pdb_00008smi_H_L
451,0,train,1.3840267658233643,pdb_00009k6j_A_B
452,0,train,1.819656252861023,pdb_00007zmk_E_F
453,0,train,1.3381356000900269,pdb_00001tzh_H_L
454,0,train,1.5498100519180298,pdb_00007k5y_M2_M1
455,0,train,1.2767345905303955,pdb_00004wv1_E_D
456,0,train,1.3630547523498535,pdb_00008we4_H_L
457,0,train,1.273103952407837,pdb_00007tmz_E_F
458,0,train,1.5250104665756226,pdb_00009e60_H_L
459,0,train,2.2817299365997314,pdb_00009b82_I_G
460,0,train,0.951667845249176,pdb_00002qr0_N_M
461,0,train,1.1790505647659302,pdb_00002vdq_H_L
462,0,train,1.9802197217941284,pdb_00006gff_L_K
463,0,train,1.4968353509902954,pdb_00003ejz_E_F
464,0,train,1.5224316120147705,pdb_00007mem_G_J
465,0,train,1.0323439836502075,pdb_00006b9z_B_A
466,0,train,1.9022619724273682,pdb_00007t7b_H_L
467,0,train,2.290036916732788,pdb_00008gsd_H_L
468,0,train,1.7162607908248901,pdb_00006n5b_H_L
469,0,train,0.9367046356201172,pdb_00007uko_E_F
470,0,train,0.2036539912223816,pdb_00008xos_E1_E2
471,0,train,0.15975689888000488,pdb_00007s8m_E1_E2
472,0,train,1.8678961992263794,pdb_00007tpj_H_L
473,0,train,0.11965212225914001,pdb_00008gcm_E1_E2
474,0,train,1.002919316291809,pdb_00008jxw_E1_E2
475,0,train,2.3809797763824463,pdb_00008hrd_N_Q
476,0,train,2.005664825439453,pdb_00005dhx_L2_L1
477,0,train,2.1807854175567627,pdb_00002iff_H_L
478,0,train,0.1485813856124878,pdb_00007na7_N1_N2
479,0,train,2.368256092071533,pdb_00008ulj_H_L
480,0,train,1.561306357383728,pdb_00007ucq_J1_J2
